Initialize game
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_NW
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_NW
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_NW
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_S
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_NE
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: MISC_DOWN
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_NW
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_S
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_N
Command: DIRECTION_E
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_E
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_N
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_E
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_SW
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_S
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_E
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_E
Command: MISC_DOWN
Command: DIRECTION_SW
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_SE
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_N
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_NW
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_N
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_S
Command: DIRECTION_NE
Command: DIRECTION_S
Command: DIRECTION_NE
Command: DIRECTION_S
Command: DIRECTION_E
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_SE
Command: DIRECTION_NW
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_SE
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_NW
Command: DIRECTION_NW
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_N
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_N
Command: DIRECTION_E
Command: DIRECTION_S
Command: DIRECTION_N
Command: DIRECTION_E
Command: DIRECTION_NE
Command: DIRECTION_S
Command: DIRECTION_NE
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_W
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SW
Command: DIRECTION_W
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: COMMAND_EAT
Command: COMMAND_FIRE
Command: MISC_MORE
Command: COMMAND_SEARCH
Command: DIRECTION_NE
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: DIRECTION_SW
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: DIRECTION_S
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: DIRECTION_E
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: DIRECTION_W
Command: DIRECTION_S
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: DIRECTION_S
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: DIRECTION_S
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: DIRECTION_SE
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: DIRECTION_NE
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: DIRECTION_SE
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: DIRECTION_NE
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: COMMAND_SEARCH
Command: DIRECTION_E
Command: DIRECTION_N
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_SW
Command: DIRECTION_SW
Command: DIRECTION_S
Command: DIRECTION_W
Command: DIRECTION_W
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_SW
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_SE
Command: DIRECTION_E
Command: DIRECTION_SE
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_NE
Command: DIRECTION_E
Command: DIRECTION_S
Command: DIRECTION_SE
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_N
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NE
Command: DIRECTION_NW
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
Command: DIRECTION_N
